2009-04-02 07:12:05.002864	M005	ON	Cook_Breakfast begin
2009-04-02 07:13:53.005548	M003	ON
2009-04-02 07:13:55.533099	M004	ON
2009-04-02 07:13:56.802119	M003	OFF
2009-04-02 07:14:01.656059	M014	OFF
2009-04-02 07:14:04.060677	M003	ON
2009-04-02 07:14:04.242379	M014	ON
2009-04-02 07:14:07.051352	M003	OFF
2009-04-02 07:14:07.083657	M003	ON
2009-04-02 07:14:10.020649	M003	OFF
2009-04-02 07:14:10.083854	M003	ON
2009-04-02 07:14:11.027817	M004	OFF
2009-04-02 07:14:12.067016	M003	OFF
2009-04-02 07:14:13.563659	M003	ON
2009-04-02 07:14:14.047388	M014	OFF
2009-04-02 07:14:15.008579	M014	ON
2009-04-02 07:14:16.014399	M003	OFF
2009-04-02 07:14:17.066333	M014	OFF
2009-04-02 07:14:20.977989	M014	ON
2009-04-02 07:14:21.787349	M003	ON
2009-04-02 07:14:23.066769	M003	OFF
2009-04-02 07:14:24.021729	M003	ON
2009-04-02 07:14:26.042576	M003	OFF
2009-04-02 07:14:26.792759	M014	OFF
2009-04-02 07:14:26.916919	M003	ON
2009-04-02 07:14:27.055238	M014	ON
2009-04-02 07:14:30.096017	M004	ON
2009-04-02 07:14:33.072245	M014	OFF
2009-04-02 07:14:33.927309	M003	OFF
2009-04-02 07:14:34.009716	M003	ON
2009-04-02 07:14:35.025272	M014	ON
2009-04-02 07:14:39.093652	M003	OFF
2009-04-02 07:14:40.015404	M004	OFF
2009-04-02 07:14:42.004303	M014	OFF
2009-04-02 07:14:54.338259	M003	ON
2009-04-02 07:14:54.796789	M015	ON
2009-04-02 07:15:00.037297	M015	OFF
2009-04-02 07:15:01.030479	M003	OFF
2009-04-02 07:15:12.792809	M003	ON
2009-04-02 07:15:13.099879	M015	ON
2009-04-02 07:15:14.950769	M016	ON
2009-04-02 07:15:19.008449	M003	OFF
2009-04-02 07:15:20.332089	M015	OFF
2009-04-02 07:15:39.105659	M015	ON
2009-04-02 07:15:40.205399	M003	ON
2009-04-02 07:15:41.048338	M016	ON
2009-04-02 07:15:42.064421	M016	OFF
2009-04-02 07:15:50.065575	M003	OFF
2009-04-02 07:15:51.019091	M003	ON
2009-04-02 07:15:53.026343	M003	OFF
2009-04-02 07:15:54.087856	M015	OFF
2009-04-02 07:15:54.144049	M014	ON
2009-04-02 07:15:54.705929	M003	ON
2009-04-02 07:15:57.097788	M004	ON
2009-04-02 07:16:00.014767	M003	OFF
2009-04-02 07:16:01.254539	M003	ON
2009-04-02 07:16:03.045318	M015	ON
2009-04-02 07:16:04.093278	M004	ON
2009-04-02 07:16:05.085593	M014	OFF
2009-04-02 07:16:06.075079	M004	OFF
2009-04-02 07:16:12.041911	M003	OFF
2009-04-02 07:16:12.217799	M015	OFF
2009-04-02 07:16:23.357439	M003	ON
2009-04-02 07:16:29.813849	M003	OFF
2009-04-02 07:16:32.633559	M003	ON
2009-04-02 07:16:37.014262	M003	OFF
2009-04-02 07:16:37.720799	M003	ON
2009-04-02 07:16:45.128609	M003	OFF
2009-04-02 07:16:52.782929	M003	ON
2009-04-02 07:16:55.918179	M015	ON
2009-04-02 07:16:57.001849	M015	OFF
2009-04-02 07:16:57.067405	M015	ON
2009-04-02 07:17:00.003268	M015	OFF
2009-04-02 07:17:00.398309	M003	OFF
2009-04-02 07:17:09.148299	M003	ON
2009-04-02 07:17:11.062939	M003	OFF
2009-04-02 07:17:12.001127	M003	ON
2009-04-02 07:17:14.663069	M003	OFF
2009-04-02 07:17:15.022846	M003	ON
2009-04-02 07:17:17.049549	M003	OFF
2009-04-02 07:17:50.782589	M015	ON
2009-04-02 07:17:54.030583	M015	OFF
2009-04-02 07:18:09.006877	M015	ON
2009-04-02 07:18:10.004795	M003	ON
2009-04-02 07:18:11.012456	M003	OFF
2009-04-02 07:18:11.559119	M015	OFF
2009-04-02 07:18:13.806149	M015	ON
2009-04-02 07:18:14.206939	M003	ON
2009-04-02 07:18:14.884459	M015	OFF
2009-04-02 07:18:19.729069	M003	OFF
2009-04-02 07:18:22.471909	M003	ON
2009-04-02 07:18:23.023197	M015	ON
2009-04-02 07:18:26.826349	M016	ON
2009-04-02 07:18:27.088575	M015	OFF
2009-04-02 07:18:29.210779	M015	ON
2009-04-02 07:18:32.051694	M003	OFF
2009-04-02 07:18:32.722919	M015	OFF
2009-04-02 07:18:37.517659	M018	22.5
2009-04-02 07:18:38.188899	M017	21
2009-04-02 07:18:39.932699	M015	ON
2009-04-02 07:18:41.027869	M003	ON
2009-04-02 07:18:41.089943	M015	ON
2009-04-02 07:18:42.974649	M003	OFF
2009-04-02 07:18:43.189429	M015	OFF
2009-04-02 07:18:54.967089	M015	ON
2009-04-02 07:18:55.578639	M003	ON
2009-04-02 07:18:57.039352	M016	OFF
2009-04-02 07:19:00.098604	M014	ON
2009-04-02 07:19:01.871579	M004	ON	Cook_Breakfast end
2009-04-02 07:19:15.061569	M005	ON	R1_Eat_Breakfast begin
2009-04-02 07:19:17.456099	M002	ON
2009-04-02 07:19:20.002564	M006	ON
2009-04-02 07:19:21.077354	M001	ON
2009-04-02 07:19:21.098438	M002	OFF
2009-04-02 07:19:23.292649	M005	OFF
2009-04-02 07:19:23.895149	M006	OFF
2009-04-02 07:19:24.024109	M008	ON
2009-04-02 07:19:26.483249	M001	OFF
2009-04-02 07:19:28.034922	M008	OFF
2009-04-02 07:19:31.202889	M008	ON
2009-04-02 07:19:32.008868	M001	ON
2009-04-02 07:19:32.882349	M008	OFF
2009-04-02 07:19:33.036629	M008	ON
2009-04-02 07:19:34.736459	M001	OFF
2009-04-02 07:19:38.023808	M001	ON
2009-04-02 07:19:39.002004	M010	ON
2009-04-02 07:19:39.389909	M009	ON
2009-04-02 07:19:40.016136	M008	ON
2009-04-02 07:19:40.763679	M010	OFF
2009-04-02 07:19:41.035535	M008	OFF
2009-04-02 07:19:41.136209	M011	ON
2009-04-02 07:19:41.494359	M004	ON
2009-04-02 07:19:42.055934	M011	OFF
2009-04-02 07:19:42.163909	M009	OFF
2009-04-02 07:19:44.001547	M001	OFF
2009-04-02 07:19:45.320739	M004	OFF
2009-04-02 07:19:54.713989	M014	ON
2009-04-02 07:19:59.046319	M003	ON
2009-04-02 07:20:01.085261	M003	OFF
2009-04-02 07:20:04.075881	M004	ON
2009-04-02 07:20:04.097633	M014	OFF
2009-04-02 07:20:07.080374	M014	ON
2009-04-02 07:20:08.095863	M003	ON
2009-04-02 07:20:09.804879	M004	OFF
2009-04-02 07:20:10.008328	M003	OFF
2009-04-02 07:20:10.365839	M003	ON
2009-04-02 07:20:12.378599	M014	OFF
2009-04-02 07:20:13.006695	M003	OFF
2009-04-02 07:20:14.074074	M014	ON
2009-04-02 07:20:14.537919	M003	ON
2009-04-02 07:20:16.055374	M003	OFF
2009-04-02 07:20:17.416709	M003	ON
2009-04-02 07:20:18.088858	M015	ON
2009-04-02 07:20:19.008954	M014	OFF
2009-04-02 07:20:28.007032	M003	OFF
2009-04-02 07:20:31.752929	M015	OFF
2009-04-02 07:20:32.047842	M015	ON
2009-04-02 07:20:37.535739	M003	ON
2009-04-02 07:20:41.082798	M016	ON
2009-04-02 07:20:46.437419	M016	OFF
2009-04-02 07:20:48.024407	M015	OFF
2009-04-02 07:20:50.031112	M015	ON
2009-04-02 07:20:52.064349	M015	OFF
2009-04-02 07:20:52.298019	M015	ON
2009-04-02 07:20:58.087102	M003	ON
2009-04-02 07:20:59.979739	M003	OFF
2009-04-02 07:21:01.066593	M003	ON
2009-04-02 07:21:05.064699	M003	OFF
2009-04-02 07:21:06.046334	M003	ON
2009-04-02 07:21:08.035464	M003	OFF
2009-04-02 07:21:13.033624	M015	OFF
2009-04-02 07:21:13.706439	M003	ON
2009-04-02 07:21:15.081257	M003	OFF
2009-04-02 07:21:22.489979	M003	ON
2009-04-02 07:21:24.064257	M003	OFF
2009-04-02 07:21:27.062187	M003	ON
2009-04-02 07:21:29.061767	M003	OFF
2009-04-02 07:21:31.027199	M003	ON
2009-04-02 07:21:34.708389	M003	OFF
2009-04-02 07:21:39.014264	M003	ON
2009-04-02 07:21:46.007767	M003	OFF
2009-04-02 07:21:48.079187	M003	ON
2009-04-02 07:21:49.850569	M003	OFF
2009-04-02 07:21:54.005218	M003	ON
2009-04-02 07:21:57.076181	M003	OFF
2009-04-02 07:22:10.031059	M015	ON
2009-04-02 07:22:11.001071	M015	OFF
2009-04-02 07:22:11.094859	M003	ON
2009-04-02 07:22:15.009221	M003	OFF
2009-04-02 07:22:18.043927	M015	ON
2009-04-02 07:22:19.007256	M015	OFF
2009-04-02 07:22:19.050711	M003	ON
2009-04-02 07:22:20.368789	M015	ON
2009-04-02 07:22:21.466909	M015	OFF
2009-04-02 07:22:24.941979	M003	OFF
2009-04-02 07:22:25.785219	M015	ON
2009-04-02 07:22:27.063225	M015	ON
2009-04-02 07:22:27.404949	M015	OFF
2009-04-02 07:22:30.025285	M003	ON
2009-04-02 07:22:33.648979	M014	ON
2009-04-02 07:22:34.086451	M004	ON
2009-04-02 07:22:34.652849	M015	OFF	R1_Eat_Breakfast end
2009-04-02 07:22:57.003589	M004	ON	Cook_Lunch begin
2009-04-02 07:22:58.087926	M014	ON
2009-04-02 07:22:59.134599	M003	ON
2009-04-02 07:23:01.009567	M016	ON
2009-04-02 07:23:02.005294	M014	OFF
2009-04-02 07:23:04.622509	M016	OFF
2009-04-02 07:23:05.085201	M015	OFF
2009-04-02 07:23:06.308759	M015	ON
2009-04-02 07:23:07.017933	M004	OFF
2009-04-02 07:23:08.031187	M015	OFF
2009-04-02 07:23:09.382669	M014	ON
2009-04-02 07:23:13.014029	M015	ON
2009-04-02 07:23:23.903779	M016	ON
2009-04-02 07:23:28.723079	M016	OFF
2009-04-02 07:23:32.628679	M015	OFF
2009-04-02 07:23:33.352669	M015	ON
2009-04-02 07:23:34.037139	M015	OFF
2009-04-02 07:23:35.007379	M015	ON
2009-04-02 07:23:37.041051	M003	ON
2009-04-02 07:23:39.055692	M003	OFF
2009-04-02 07:23:42.289299	M003	ON
2009-04-02 07:23:42.716039	M014	ON
2009-04-02 07:23:44.587529	M015	OFF
2009-04-02 07:23:46.105119	M015	ON
2009-04-02 07:23:55.707789	M015	ON
2009-04-02 07:23:58.038279	M003	ON
2009-04-02 07:24:01.867229	M014	ON
2009-04-02 07:24:05.084412	M008	OFF
2009-04-02 07:24:20.075299	M015	ON
2009-04-02 07:24:32.084202	M003	ON
2009-04-02 07:24:33.815099	M015	ON
2009-04-02 07:24:37.095163	M003	OFF
2009-04-02 07:24:38.666039	M003	ON
2009-04-02 07:24:40.022498	M003	OFF
2009-04-02 07:24:40.046684	M003	ON
2009-04-02 07:24:40.082856	M015	ON
2009-04-02 07:24:41.042437	M014	OFF
2009-04-02 07:24:42.719599	M003	OFF
2009-04-02 07:24:45.600369	M003	ON
2009-04-02 07:24:47.011612	M003	OFF
2009-04-02 07:24:47.836709	M014	ON
2009-04-02 07:24:48.847229	M003	ON
2009-04-02 07:25:02.046455	M003	ON
2009-04-02 07:25:04.679229	M015	OFF
2009-04-02 07:25:05.330719	M015	ON
2009-04-02 07:25:05.729599	M003	OFF
2009-04-02 07:25:05.900579	M003	ON
2009-04-02 07:25:07.035628	M015	OFF
2009-04-02 07:25:09.579499	M003	OFF
2009-04-02 07:25:10.985169	M003	ON
2009-04-02 07:25:14.082869	M003	OFF
2009-04-02 07:25:17.081415	M003	ON
2009-04-02 07:25:18.088965	M015	ON
2009-04-02 07:25:22.822839	M003	OFF
2009-04-02 07:25:23.500849	M015	OFF
2009-04-02 07:25:27.413219	M015	ON
2009-04-02 07:25:28.176719	M003	ON
2009-04-02 07:25:34.087569	M003	OFF
2009-04-02 07:25:36.463949	M015	OFF
2009-04-02 07:25:42.149149	M003	ON
2009-04-02 07:25:42.962389	M015	ON
2009-04-02 07:25:44.028449	M014	ON
2009-04-02 07:25:45.996629	M014	OFF
2009-04-02 07:25:47.098059	M015	OFF
2009-04-02 07:25:48.088419	M015	ON
2009-04-02 07:25:49.091631	M015	OFF
2009-04-02 07:25:52.026745	M015	ON
2009-04-02 07:25:56.018878	M014	ON
2009-04-02 07:25:59.814539	M014	OFF
2009-04-02 07:26:00.054567	M015	OFF
2009-04-02 07:26:01.016468	M014	ON
2009-04-02 07:26:10.372889	M004	ON
2009-04-02 07:26:11.049462	M014	ON
2009-04-02 07:26:13.170909	M014	OFF
2009-04-02 07:26:15.029148	M014	ON
2009-04-02 07:26:16.057603	M015	ON
2009-04-02 07:26:17.918279	M004	OFF
2009-04-02 07:26:20.957999	M014	OFF
2009-04-02 07:26:22.035437	M014	ON
2009-04-02 07:26:27.322609	M015	OFF
2009-04-02 07:26:29.054419	M015	ON
2009-04-02 07:26:29.679719	M014	OFF
2009-04-02 07:26:34.043106	M003	OFF
2009-04-02 07:26:34.095772	M003	ON
2009-04-02 07:26:43.079798	M015	OFF
2009-04-02 07:26:53.068618	M003	OFF
2009-04-02 07:27:00.377599	M014	ON
2009-04-02 07:27:00.773659	M003	ON
2009-04-02 07:27:06.083835	M014	OFF
2009-04-02 07:27:09.561709	M014	ON
2009-04-02 07:27:11.039086	M014	OFF
2009-04-02 07:27:16.097982	M003	OFF
2009-04-02 07:27:18.197249	M003	ON
2009-04-02 07:27:21.087559	M003	OFF
2009-04-02 07:27:22.613699	M003	ON
2009-04-02 07:27:22.983309	M014	ON
2009-04-02 07:27:25.022305	M014	OFF
2009-04-02 07:27:29.061272	M003	OFF
2009-04-02 07:27:31.783879	M014	ON
2009-04-02 07:27:33.031081	M014	OFF
2009-04-02 07:27:45.051831	M003	ON
2009-04-02 07:27:45.751549	M014	ON
2009-04-02 07:27:52.036329	M004	ON
2009-04-02 07:27:52.583909	M003	OFF
2009-04-02 07:27:52.772109	M003	ON
2009-04-02 07:27:55.128309	M003	OFF
2009-04-02 07:27:55.432179	M003	ON
2009-04-02 07:28:00.076167	M004	OFF
2009-04-02 07:28:04.397619	M014	OFF
2009-04-02 07:28:07.005545	M003	OFF
2009-04-02 07:28:11.033361	M003	ON
2009-04-02 07:28:19.867909	M003	OFF
2009-04-02 07:28:24.042809	M014	ON
2009-04-02 07:28:24.728349	M003	ON
2009-04-02 07:28:29.067919	M003	OFF
2009-04-02 07:28:34.004744	M014	OFF
2009-04-02 07:28:34.025211	M014	ON
2009-04-02 07:28:36.043319	M014	OFF
2009-04-02 07:28:36.755739	M014	ON
2009-04-02 07:28:37.066715	M003	ON
2009-04-02 07:28:39.044808	M018	23.5
2009-04-02 07:28:40.002952	M017	21.5
2009-04-02 07:28:42.813529	M003	OFF
2009-04-02 07:28:44.006469	M003	ON
2009-04-02 07:28:47.623189	M014	OFF
2009-04-02 07:28:50.007428	M003	OFF
2009-04-02 07:28:55.092668	M003	ON
2009-04-02 07:29:02.977519	M003	OFF
2009-04-02 07:29:12.023794	M003	ON
2009-04-02 07:29:15.080801	M003	OFF
2009-04-02 07:29:34.017336	M003	ON
2009-04-02 07:29:35.136329	M015	ON
2009-04-02 07:29:37.019689	M016	ON
2009-04-02 07:29:41.022736	M016	OFF
2009-04-02 07:29:42.261889	M014	ON
2009-04-02 07:29:42.471879	M015	OFF
2009-04-02 07:29:45.060539	M004	ON
2009-04-02 07:29:47.879699	M003	OFF
2009-04-02 07:29:49.036553	M003	ON
2009-04-02 07:29:50.048006	M003	OFF
2009-04-02 07:29:50.692009	M003	ON
2009-04-02 07:29:53.094754	M004	OFF
2009-04-02 07:29:54.498529	M014	OFF
2009-04-02 07:29:57.055639	M003	OFF
2009-04-02 07:29:59.039269	M003	ON
2009-04-02 07:30:03.957469	M003	OFF
2009-04-02 07:30:05.001003	M003	ON
2009-04-02 07:30:12.021403	M003	OFF
2009-04-02 07:30:14.022239	M003	ON
2009-04-02 07:30:18.642999	M003	OFF
2009-04-02 07:30:19.045773	M014	ON
2009-04-02 07:30:20.058377	M014	OFF
2009-04-02 07:30:24.241149	M003	ON
2009-04-02 07:30:30.162539	M003	OFF
2009-04-02 07:30:33.047301	M003	ON
2009-04-02 07:30:38.051324	M003	OFF
2009-04-02 07:30:46.480789	M003	ON
2009-04-02 07:30:47.537739	M003	OFF
2009-04-02 07:30:48.058466	M014	ON
2009-04-02 07:30:50.062192	M014	OFF
2009-04-02 07:30:51.337419	M003	ON
2009-04-02 07:30:54.851249	M003	OFF
2009-04-02 07:31:06.522609	M014	ON
2009-04-02 07:31:07.069799	M003	ON
2009-04-02 07:31:08.877729	M004	ON
2009-04-02 07:31:12.025429	M014	OFF
2009-04-02 07:31:12.036468	M014	ON
2009-04-02 07:31:12.071163	M003	OFF
2009-04-02 07:31:14.467809	M014	OFF
2009-04-02 07:31:15.095479	M014	ON
2009-04-02 07:31:19.831769	M003	OFF
2009-04-02 07:31:20.671999	M004	OFF
2009-04-02 07:31:21.748549	M003	ON
2009-04-02 07:31:22.071881	M014	OFF
2009-04-02 07:31:23.429169	M003	OFF
2009-04-02 07:31:24.816979	M003	ON
2009-04-02 07:31:32.005004	M003	OFF
2009-04-02 07:31:41.227629	M003	ON
2009-04-02 07:31:41.772949	M014	ON
2009-04-02 07:31:43.021813	M004	ON
2009-04-02 07:31:44.048218	M003	OFF
2009-04-02 07:31:45.957289	M014	OFF
2009-04-02 07:31:50.802469	M003	ON
2009-04-02 07:31:51.000766	M014	ON
2009-04-02 07:31:52.988859	M015	ON
2009-04-02 07:31:53.039908	M004	OFF
2009-04-02 07:31:54.087448	M016	ON
2009-04-02 07:31:55.006972	M015	OFF
2009-04-02 07:31:55.021547	M014	OFF
2009-04-02 07:31:55.915509	M015	ON
2009-04-02 07:31:57.000844	M015	OFF
2009-04-02 07:32:05.096162	M015	ON
2009-04-02 07:32:06.066874	M003	ON
2009-04-02 07:32:09.946939	M016	OFF
2009-04-02 07:32:12.114269	M014	ON
2009-04-02 07:32:14.630539	M003	OFF
2009-04-02 07:32:15.568249	M014	OFF
2009-04-02 07:32:15.771019	M014	ON
2009-04-02 07:32:16.020335	M003	ON
2009-04-02 07:32:17.290169	M003	OFF
2009-04-02 07:32:17.676069	M015	OFF
2009-04-02 07:32:18.097648	M003	ON
2009-04-02 07:32:21.005907	M003	OFF
2009-04-02 07:32:25.007708	M003	ON
2009-04-02 07:32:28.532959	M015	ON
2009-04-02 07:32:33.173979	M015	OFF
2009-04-02 07:32:35.557209	M003	OFF
2009-04-02 07:32:41.007415	M014	OFF
2009-04-02 07:32:41.028672	M014	ON
2009-04-02 07:32:42.054745	M003	ON
2009-04-02 07:32:43.667629	M003	OFF
2009-04-02 07:32:44.060535	M003	ON
2009-04-02 07:32:46.037431	M003	OFF
2009-04-02 07:32:46.058762	M003	ON
2009-04-02 07:32:49.006303	M003	OFF
2009-04-02 07:32:51.056397	M014	OFF
2009-04-02 07:32:56.066458	M003	ON
2009-04-02 07:32:58.410949	M003	OFF
2009-04-02 07:32:58.975189	M003	ON
2009-04-02 07:33:01.040264	M003	OFF
2009-04-02 07:33:01.060769	M014	ON
2009-04-02 07:33:03.076213	M003	ON
2009-04-02 07:33:05.565759	M003	OFF
2009-04-02 07:33:06.072529	M014	OFF
2009-04-02 07:33:08.161839	M014	ON
2009-04-02 07:33:10.055187	M014	ON
2009-04-02 07:33:12.672709	M003	ON
2009-04-02 07:33:17.005889	M004	ON
2009-04-02 07:33:22.030269	M003	OFF
2009-04-02 07:33:23.037879	M003	ON
2009-04-02 07:33:24.010612	M003	OFF
2009-04-02 07:33:26.377979	M014	OFF
2009-04-02 07:33:33.014923	M003	ON
2009-04-02 07:33:34.712559	M003	OFF
2009-04-02 07:33:35.077029	M014	ON
2009-04-02 07:33:35.787339	M003	ON
2009-04-02 07:33:38.031994	M004	OFF
2009-04-02 07:33:40.051727	M018	23
2009-04-02 07:33:43.017689	M003	OFF
2009-04-02 07:33:43.032469	M003	ON
2009-04-02 07:33:45.285609	M015	ON
2009-04-02 07:33:46.055501	M016	ON
2009-04-02 07:33:48.094805	M014	OFF
2009-04-02 07:33:51.919349	M016	ON
2009-04-02 07:33:53.112879	M016	OFF
2009-04-02 07:33:56.946599	M003	OFF
2009-04-02 07:33:58.085872	M015	OFF
2009-04-02 07:34:02.141269	M014	ON
2009-04-02 07:34:04.142349	M014	OFF
2009-04-02 07:34:06.215349	M003	OFF
2009-04-02 07:34:07.003336	M015	OFF
2009-04-02 07:34:08.851949	M003	ON
2009-04-02 07:34:09.006019	M014	ON
2009-04-02 07:34:15.032083	M003	OFF
2009-04-02 07:34:16.092135	M003	ON
2009-04-02 07:34:18.000452	M015	ON
2009-04-02 07:34:22.162659	M003	OFF
2009-04-02 07:34:22.685529	M014	OFF
2009-04-02 07:34:22.861929	M003	ON
2009-04-02 07:34:29.058498	M015	OFF
2009-04-02 07:34:30.232569	M003	OFF
2009-04-02 07:34:35.328579	M003	ON
2009-04-02 07:34:35.594409	M014	ON
2009-04-02 07:34:40.078285	M014	OFF
2009-04-02 07:34:41.002234	M003	OFF
2009-04-02 07:34:41.055603	M014	ON
2009-04-02 07:34:42.049405	M003	OFF
2009-04-02 07:34:43.014366	M014	OFF
2009-04-02 07:34:45.083765	M014	ON
2009-04-02 07:34:47.473269	M014	OFF
2009-04-02 07:34:53.000745	M014	ON
2009-04-02 07:34:53.565479	M003	OFF
2009-04-02 07:34:54.024585	M003	ON
2009-04-02 07:34:56.068772	M014	OFF
2009-04-02 07:35:02.087279	M014	ON
2009-04-02 07:35:05.668119	M003	OFF
2009-04-02 07:35:06.031132	M014	OFF
2009-04-02 07:35:09.059305	M003	ON
2009-04-02 07:35:14.006233	M004	OFF
2009-04-02 07:35:14.981179	M014	OFF
2009-04-02 07:35:15.282629	M003	OFF
2009-04-02 07:35:17.002535	M003	ON
2009-04-02 07:35:18.173069	M003	OFF
2009-04-02 07:35:25.073668	M003	ON
2009-04-02 07:35:29.099793	M003	ON
2009-04-02 07:35:31.163579	M003	OFF
2009-04-02 07:35:36.072332	M003	ON
2009-04-02 07:35:37.002483	M014	ON
2009-04-02 07:35:38.081519	M003	OFF
2009-04-02 07:35:39.048163	M004	ON
2009-04-02 07:35:39.648849	M014	OFF
2009-04-02 07:35:48.807349	M004	OFF	Cook_Lunch end
2009-04-02 07:35:58.093929	M005	ON	Leave_Home begin
2009-04-02 07:36:03.052839	M005	OFF
2009-04-02 07:36:04.335119	M005	ON
2009-04-02 07:36:07.072054	M002	OFF
2009-04-02 07:36:07.204509	M005	OFF
2009-04-02 07:36:07.411149	M006	OFF
2009-04-02 07:36:08.105329	M002	ON
2009-04-02 07:36:08.292789	M005	ON
2009-04-02 07:36:11.003551	M005	OFF
2009-04-02 07:36:11.008808	M002	OFF
2009-04-02 07:36:21.000731	M005	ON
2009-04-02 07:36:24.066722	M005	OFF
2009-04-02 07:36:27.755719	M005	ON
2009-04-02 07:36:29.499259	M005	ON
2009-04-02 07:36:31.902189	M005	OFF
2009-04-02 07:36:36.173039	M005	ON
2009-04-02 07:36:39.037298	M005	OFF
2009-04-02 07:36:39.892669	M005	ON
2009-04-02 07:36:42.048299	M005	OFF
2009-04-02 07:36:42.070742	M005	ON
2009-04-02 07:36:43.008046	M005	OFF
2009-04-02 07:36:45.715019	M005	ON
2009-04-02 07:36:47.028168	M005	OFF
2009-04-02 07:37:05.014229	M002	ON
2009-04-02 07:37:05.042296	M005	ON
2009-04-02 07:37:10.017155	M002	OFF
2009-04-02 07:37:11.047037	M002	ON
2009-04-02 07:37:15.343209	M002	OFF
2009-04-02 07:37:19.317859	M005	OFF
2009-04-02 07:37:22.008274	M005	ON
2009-04-02 07:37:24.070749	M005	OFF
2009-04-02 07:37:24.299779	M005	ON
2009-04-02 07:37:24.543699	M002	ON
2009-04-02 07:37:29.039644	M006	ON
2009-04-02 07:37:31.059311	M005	OFF
2009-04-02 07:37:31.071449	M002	OFF
2009-04-02 07:37:31.075669	M002	ON
2009-04-02 07:37:35.026179	M005	ON
2009-04-02 07:37:35.066805	M006	OFF
2009-04-02 07:37:39.037912	M005	OFF
2009-04-02 07:37:40.097794	M002	OFF
2009-04-02 07:37:41.046355	M002	ON
2009-04-02 07:37:41.160769	M005	ON
2009-04-02 07:37:48.769089	M005	ON
2009-04-02 07:37:51.000515	M005	OFF
2009-04-02 07:37:51.056627	M006	ON
2009-04-02 07:37:53.005243	M001	ON
2009-04-02 07:37:53.020093	M005	ON
2009-04-02 07:37:53.713969	M006	OFF
2009-04-02 07:37:55.024597	M009	ON
2009-04-02 07:37:55.046789	M005	OFF
2009-04-02 07:38:02.009932	M004	ON
2009-04-02 07:38:02.237349	M009	OFF
2009-04-02 07:38:03.023701	M005	ON
2009-04-02 07:38:04.029039	M005	OFF
2009-04-02 07:38:05.039755	M002	OFF
2009-04-02 07:38:07.711529	M001	OFF
2009-04-02 07:38:10.058274	M002	ON
2009-04-02 07:38:13.033766	M005	ON
2009-04-02 07:38:14.955179	M005	OFF
2009-04-02 07:38:16.744519	M001	ON
2009-04-02 07:38:17.021409	M002	OFF
2009-04-02 07:38:19.053109	M009	ON
2009-04-02 07:38:20.048779	M004	ON
2009-04-02 07:38:21.007189	M009	OFF
2009-04-02 07:38:21.032452	M004	OFF
2009-04-02 07:38:21.070998	M002	ON
2009-04-02 07:38:21.161629	M006	ON
2009-04-02 07:38:21.988519	M001	OFF
2009-04-02 07:38:23.083137	M005	ON
2009-04-02 07:38:23.613569	M006	OFF
2009-04-02 07:38:28.418849	M005	OFF
2009-04-02 07:38:32.282589	M006	ON	Leave_Home end
2009-04-02 07:39:19.972049	M004	ON
2009-04-02 07:39:19.972049	M004	ON	R1_Eat_Breakfast begin
2009-04-02 07:39:21.095984	M009	OFF
2009-04-02 07:39:21.395349	M003	ON
2009-04-02 07:39:21.615459	M014	ON
